"source_row","altered_gravity","astronaut_selection","bisphosphonates","bone_fracture_risk","bone_remodeling","co2_risk","crew_health_and_performance_system","distance_from_earth","food_and_nutrition_risk","hostile_closed_environment","hsia_risk","humidity","hydration","individual_factors","k_plus_citrate","medical_prevention_capability","medical_treatment_capability","microbiome","microhost_risk","mineralized_renal_material","nutrients","pharm_risk","resistive_exercise","thiazides","urine_chemistry","urine_concentration","vehicle_design","water_intake"
6255,-0.00281003204872832,0.011413088424888,0.00585253957979148,0.00523978515411727,-0.0293664206546964,0,-0.000185421667993069,0,0,0,0,-0.000804026927653467,-0.0237851973724901,0.52028429964048,-0.00604203296097694,0,-0.0123238386477169,-0.0131352644966682,-0.00593621986990911,-0.556039240822429,0.006144407143438,0,-0.00251507548819063,-0.058097484834434,-0.146899665189267,0.0180438262905227,-0.00658371813551639,0
2590,-0.0030408687889576,-0.0225586225860752,-0.000233922717598034,0.00787791740731336,-0.00603932472586166,0,-0.00227676413487643,0,0,0,0,-0.000804025450634072,0.0330206015205476,-0.340383449532965,-0.00126665932475589,0,-0.00956014919938752,0.000775450607761741,0.00229544466492371,-0.348217367027246,-0.00917610976830474,0,-0.0132601915247506,0.00958841390820453,-0.0157554750549025,0.0138711458421312,-0.00153064134065062,0
8974,0.00385404177359305,0.0116089067450957,0.000139667099574581,-0.00467344147909898,0.0181298667339433,0,0.00023177670664154,0,0,0,0,0.00091122870799154,0.00715054502506973,-0.134826699209952,0.00359687660238706,0,0.0145209401816828,-0.00175207602296723,0.00260078888823045,0.0500554498539714,-0.00144579397965572,0,-0.013260191451991,0.0156890840880806,0.134467707590375,0.0223645926889731,-0.00153064082405763,0
5214,0.00385404177359305,0.0115556686942,0.000139667092298623,-0.00467344099888578,0.0133570713696827,0,-0.000185421667993069,0,0,0,0,0.00091122870799154,-0.00558478921448113,-0.170649226889509,-0.00326629015034996,0,0.0145209399925079,0.000876579601026606,0.00260078875362524,-0.0880899018229684,-0.000343486841302365,0,-0.0132601915684063,0.0100232134718681,-0.0363800283957971,-0.0346109907986829,0.000925738877413096,0
2349,-0.00281003204872832,0.0115556683958857,-0.000176975190697704,-0.00314071883622091,0.00310556344993529,0,-0.000185421667993069,0,0,0,0,0.000804025497927796,-0.0018587435115478,0.34199442123645,-0.0060420322988648,0,0.0145209459478792,-0.0131352677635732,-0.00593622285305173,-0.050110539279558,0.00896281142922817,0,0.00290922934073023,-0.0580974568947568,-0.0447639874910237,0.0237571849138476,0.00471554607065627,0
2135,-0.0030408687889576,-0.0225586230226327,-0.000233922521147178,-0.00467344099888578,-0.000609102120506577,0,-0.00227676413487643,0,0,0,0,0.000804025330580771,0.00801844786474248,-0.332231799569854,-0.00126665932475589,0,0.0103222674697463,-0.000132003762701061,0.0022954446831136,-0.309134469760465,0.0108580721098406,0,0.0118862146628089,0.00958841390820453,-0.0552193401817931,0.00256316721788608,0.000925738549995003,0
7833,-0.0030408687889576,0.0116312035606825,0.00585253748067771,-0.003140718821669,0.0606165582976246,0,-0.000185421667993069,0,0,0,0,0.000911229399207514,-0.0163764981843997,0.407860561084817,0.00935541460057721,0,-0.0123238388405298,0.00458067657018546,-0.00593622159431106,0.691803966692532,0.00443339705452672,0,0.00290922934073023,0.0554238695185632,0.0820915067670285,0.0231940892917919,-0.00658372022007825,0
8778,-0.0030408687889576,0.0115556691307575,0.000139667092298623,-0.00467344102798961,0.00833568105736049,0,-0.000185421667993069,0,0,0,0,-0.000804025563411415,-0.0276657626236556,-0.125032722360629,0.00102592268376611,0,-0.0123238243540982,0.000775452048401348,-0.00593622513406444,-0.119988521826599,-0.00246001502819126,0,0.0118862146628089,-0.0123099423508393,-0.018628985297255,0.0222735207280493,0.000925738837395329,0
6301,0.00385404159897007,0.0116312017853488,-0.000176975176145788,0.00523978515411727,-0.00284033978095977,0,-0.000185421667993069,0,0,0,0,-0.000804026021796744,-0.00248175153319607,0.339493493782356,-0.00604203232796863,0,0.0145209451147821,0.00468180421376019,0.00260078565406729,0.51237713043156,-0.0156518423609668,0,0.00290922942804173,0.0549464907016954,-0.0233824434908456,-0.02295744917501,0.00471554866089718,0
4416,0.00373862340347841,-0.022558623473742,-0.000233922339248238,-0.00467344144999515,0.0766287727528834,0,0.00023177670664154,0,0,0,0,-0.00087906778571778,0.0107654003950302,-0.167768807288667,0.00359687660238706,0,0.0145209401816828,-0.00243130474700592,0.00260078907012939,0.971103659241635,-0.00128207107627532,0,0.0118862146628089,-0.00754609126306605,0.23641974380007,-0.0274759282619925,-0.00153064074402209,0
974,-0.00281003204872832,0.011555668526853,-0.0122935801555286,-0.00314071858883835,-0.0262539244977233,0,-0.000185421667993069,0,0,0,0,-0.000804027262347518,-0.00373434294670005,0.528172576603538,-0.00604203279362991,0,0.01452094272463,-0.0131352631979098,-0.00593622021915508,0.0346004186285427,0.0187763990870735,0,0.00290922673593741,-0.057632672615,-0.0452432738056814,-0.0155637121715699,0.00471554464456858,0
7986,-0.00281003204872832,0.0116227062535472,0.000139667125040432,-0.00467344147909898,-0.000843655274366029,0,-0.00227676413487643,0,0,0,0,-0.000804025479737902,0.00781461863516597,-0.316736749122356,0.00102592268376611,0,-0.00956014905386837,-0.00162227650434943,-0.00510743627455668,0.110622914708074,0.0117077458744461,0,0.0118862146628089,0.00958841421379475,-0.0225985800425406,0.0143550708744442,0.00092573871370405,0
2540,0.00385404177359305,0.0115652398817474,0.00013966710321256,-0.00467344144999515,-0.000992256591416663,0,-0.000185421667993069,0,0,0,0,-0.000804026862169849,-0.0276657627000532,-0.172424606855202,0.00102592268376611,0,0.0145209400106978,0.000876579564646818,0.00260078878636705,0.532219673612417,0.00515992195141735,0,0.0118862146628089,0.0105005900550168,-0.0364063674933277,0.0227982949872967,-0.00153064078767784,0
7613,-0.00281003204872832,0.0114130885413033,-0.000176975085196318,-0.00314071883622091,-0.00457792822999181,0,0.00023177670664154,0,0,0,0,-0.000804026134574087,-0.00190688598013367,0.348678618822305,0.00678446068195626,0,0.014520944441756,-0.0131352688586048,-0.00593622299857088,-0.4518752299482,0.0044547494580911,0,-0.00251507834764197,0.0554238721597358,0.0185984132440353,0.0197194175707409,0.00471554767136695,0
3355,0.00385404177359305,-0.0228298485671985,0.0232531722467684,0.00787791740731336,0.11800124101137,0,0.00232311620493419,0,0,0,0,-0.000879067778441822,-0.0147120758483652,-0.289099887108023,0.00359687660238706,0,-0.00956014895200497,-0.00120429787057219,-0.00510743632912636,0.374378498170699,0.0539803147112252,0,0.0118862146628089,0.00958841389365261,0.180587159324205,0.00628859270364046,-0.00153064086043742,0
2681,0.00385404177359305,-0.0229076884497772,0.000139667059556814,0.00787791740731336,0.0983195439475821,0,0.00232311620493419,0,0,0,0,-0.000879067862115335,0.00220375591743505,-0.238862560894631,0.00359687660238706,0,-0.00956014903567848,0.000876579084433615,0.00229544454487041,-0.0457479801771115,0.0179516585048987,0,0.0118862146628089,0.00911103752150666,0.152400948587456,0.0192369512005826,0.000925738553632982,0
2607,-0.0030408687889576,-0.0229474335719715,0.000139667095936602,-0.00467344147909898,0.00887904955015983,0,0.00023177670664154,0,0,0,0,-0.000804025497927796,0.00671365527523449,-0.131599195770832,0.00102592268376611,0,-0.0123238240666979,-0.00185320529635646,0.00260078902647365,0.262783592410415,0.00402540193681489,0,0.0118862146628089,0.0152117077013827,0.106851508404361,-0.0241152767048334,0.000925738502701279,0
2451,0.00385404159897007,0.011413089618145,8.27196854515933e-05,0.00523978515411727,0.0601829843217274,0,-0.000185421667993069,0,0,0,0,0.000911229406483471,-0.00185874448652612,0.344107605760655,0.00935541460057721,0,0.0145209412912664,0.00468180531242979,0.00260078571227496,0.950985276776919,0.00160888466416509,0,0.00290923062857473,0.0554238694458036,0.154893562830694,0.0147280623932602,0.00471554893010762,0
6722,-0.0030408687889576,0.0114130892616231,0.000139667095936602,0.00787791740731336,0.0867218867715565,0,-0.000185421667993069,0,0,0,0,-0.000879068076756084,-0.0442725070352026,-0.16383956494974,-0.00326629015034996,0,-0.0123238242013031,-0.00185320437230985,0.0026007888627646,-0.270705080285552,-0.00494850962786586,0,0.0118862146628089,-0.00801090456661768,-0.0215146543341689,0.020727157672809,-0.00153064072219422,0
1365,-0.0030408687889576,-0.0228127864320413,-0.01360693080278,-0.00314071858883835,-0.00465768846697756,0,-0.000185421667993069,0,0,0,0,-0.000804025632533012,0.02846710531594,0.375567628045246,-0.0060420322988648,0,0.0145209463880747,0.000313443553750403,-0.00593622073211009,-0.343796305984142,-0.00777229281811742,0,-0.00251507989014499,0.054946497133642,-0.020113253940508,-0.0212471418490168,-0.00658371864483343,0
4655,0.00385404177359305,0.011413089458074,0.000139667095936602,-0.00467344147909898,0.0263517616549507,0,-0.000185421667993069,0,0,0,0,-0.000879068094945978,0.00719868329906603,-0.133613016310846,-0.00326629015034996,0,-0.0123238241176296,-0.00175207586289616,0.00260078887004056,-0.259206487044139,-0.00494046065796283,0,-0.013260191451991,0.0156890840880806,-0.0225205774258939,0.0223645945225144,0.000925738520891173,0
7579,-0.00281003204872832,0.0115556677628774,8.27198055048939e-05,-0.00314071858883835,-0.00618597440916346,0,-0.000185421667993069,0,0,0,0,0.000804025392426411,-0.00248175123488181,0.336973336608935,0.00678446068195626,0,0.0145209458751197,-0.0131352669086482,0.00260078593055368,-0.25395034781468,-0.015673196001444,0,0.00290922934073023,0.0554238693075604,-0.0129122858088522,0.0257910531727248,0.00471554758041748,0
2293,-0.0030408687889576,0.0114130885267514,-0.000176975237991428,-0.0039488569018431,0.00309294128965121,0,-0.000185421667993069,0,0,0,0,0.000804025330580771,-0.000765815784689039,0.0770813924391405,0.00678446068195626,0,0.014520940152579,-0.00112993713628384,0.00260078928840812,-0.210773798171431,-0.00271825777599588,0,0.00290922934073023,0.0557391521724639,-0.041320570759126,-0.158122226537671,0.000925738793739583,0
819,-0.0030408687889576,0.0114130882648169,8.27199110062793e-05,-0.00314071858883835,-0.00626574370835442,0,0.00023177670664154,0,0,0,0,0.000804025330580771,-0.00272813029005192,0.267731517309585,-0.0060420322988648,0,-0.0123238398809917,0.00354438640351873,0.00260078881547088,-0.510721204474976,-0.0185708380959113,0,0.00290922934073023,-0.0576326320224325,-0.114630026724626,-0.0219308279629331,-0.0015306408458855,0
1234,-0.0030408687889576,0.0114130896763527,-0.00023392245566356,-0.00467344099888578,0.00833567793597467,0,0.00023177670664154,0,0,0,0,-0.000804026210971642,-0.00559323773268261,-0.12747638273504,0.00102592268376611,0,-0.0123238244086679,-0.0018532045687607,0.00260078873907332,-0.413513681320183,0.00148348510629148,0,0.0118862146628089,-0.0123099426127737,-0.0809781209973153,0.0222735207426012,0.00092573880465352,0
3996,0.00385404177359305,-0.0229322872619377,-0.00017697523071547,-0.00394885742571205,0.00760463002006873,0,-0.000185421667993069,0,0,0,0,-0.000804025497927796,0.022804038348113,0.114129263525683,-0.0060420322988648,0,-0.0123238246887922,0.00163305832393235,0.00260078884821269,0.115871798985609,-0.00057423076214036,0,0.00290922934073023,0.0549465002623037,-0.0650234651802748,-0.0367208455427317,0.000925738644582452,0
4947,-0.00281003204872832,-0.0229474327134085,0.000139667154144263,-0.00467344144999515,0.0785132588316628,0,-0.000185421667993069,0,0,0,0,-0.000879067807545653,-0.0219336327463679,-0.16801894074888,0.00359687660238706,0,-0.0123238240557839,-0.00162227676264592,-0.00593622466476518,0.304992103228869,-0.00494046059247921,0,0.0118862146628089,-0.00801090515597025,-0.00692035715474049,0.021380395264714,-0.00153064068945241,0
3303,-0.0030408687889576,0.0114130892616231,8.27197036414873e-05,0.00523978515411727,-0.00329328293446451,0,-0.000185421667993069,0,0,0,0,-0.000804025450634072,-0.0491840064969438,0.219122438669729,-0.0060420322988648,0,0.0145209430011164,0.00188037667248864,0.00260078909559525,-0.344303361664061,0.00387687597321928,0,0.00290922934073023,-0.0588353724670014,-0.120805766811827,-0.171011759222893,-0.00153064072219422,0
1625,0.00385404177359305,0.0115556693272083,0.000139667099574581,-0.00467344152275473,0.00043620813448797,0,0.00232311620493419,0,0,0,0,0.000804025330580771,0.00600472809310304,-0.261222156139411,0.00102592268376611,0,0.0103222674988501,-0.00175207599750138,0.00229544436297147,-0.235794796990376,0.0179516600510397,0,0.0118862146628089,-0.00728546908794669,-0.0255403466508142,-0.0196103131165728,0.000925738655496389,0
3903,-0.0030408687889576,0.0114130894653499,0.000139667205075966,-0.00467344102798961,0.00887904792762129,0,-0.000185421667993069,0,0,0,0,-0.000804025545221521,0.010376646034274,-0.124818871812749,0.00102592268376611,0,-0.0123238243722881,-0.000132002591271885,-0.00593622513406444,-0.441959788797249,-0.00248751164690475,0,0.0118862146628089,-0.011845128465211,-0.0155428947400651,-0.0162916701956419,0.000925738771911711,0
4576,-0.0030408687889576,0.0114130882648169,0.000139667226903839,-0.00467344099888578,-0.000392429352359613,0,-0.000185421667993069,0,0,0,0,-0.000804026243713452,0.00657567331654718,-0.163126318631839,0.00102592268376611,0,0.0145209401416651,-0.000132002845930401,0.00260078872088343,-0.384694857697468,-0.00248751179969986,0,0.0118862146628089,-0.00801090430468321,-0.0341366307911812,0.0222735207426012,-0.00153064082405763,0
7584,-0.00281003204872832,-0.0229474336156272,8.27197764010634e-05,-0.00314071883622091,0.0548115328019776,0,0.00023177670664154,0,0,0,0,-0.000879068331414601,0.00860682981146965,0.349689551552729,0.00935541460057721,0,-0.012323836916039,-0.013135271226929,-0.0059362211759435,0.664523680596176,0.00443339569756063,0,0.00290922934073023,0.0549464975847513,0.0829327627361636,-0.042360998224467,0.0047155453285086,0
93,-0.0030408687889576,0.0114130891233799,8.27196890895721e-05,-0.00314071858883835,-0.00714354554656893,0,0.00023177670664154,0,0,0,0,-0.000804026072728448,-0.0105047728829959,0.345798906189884,0.00678446068195626,0,0.0145209463553329,0.000313443346385611,-0.00593622113592573,-0.429486330660438,-0.00632884621518315,0,-0.00251507902430603,0.0554238675395027,5.1573271775851e-05,-0.00692137685473426,0.0047155478678178,0
2437,-0.0030408687889576,-0.0229076869800338,-0.000233922593906755,0.00787791740731336,-0.00592873849382158,0,-0.000185421667993069,0,0,0,0,0.000804025330580771,0.0103766469510447,-0.161153005978122,0.00102592268376611,0,0.0145209401343891,0.000775450978835579,-0.00593622483575018,0.0127635930657561,-0.00232378579312353,0,0.0118862146628089,-0.00754609111027094,-0.0120548666163813,-0.00765757085900987,-0.00153064088226529,0
5388,-0.00281003204872832,0.011413088766858,-0.00149032336412347,-0.00314071858883835,0.0606165631543263,0,-0.000185421667993069,0,0,0,0,0.00091122870799154,-0.0018587449012557,0.256552274993737,0.00935541460057721,0,0.0145209463771607,-0.0141715541285521,-0.00593622239102842,0.786515123756544,0.0115440459958336,0,-0.00251507989742095,0.0554238783224719,0.129937666482874,0.0240103933465434,-0.00153064078767784,0
5493,0.00385404174448922,0.0116227071048343,-0.0122935960025643,-0.00314071858883835,-0.018943086884974,0,0.00023177670664154,0,0,0,0,0.000804025938123232,0.0279820858195308,0.405454921095952,0.00678446072561201,0,-0.0123238395244698,0.00468180271491292,0.00260078703286126,0.284202973252832,0.0187763931899099,0,-0.00251507919892902,-0.0580974544936907,-0.0138291983203089,0.0212365866464097,-0.00658371953250025,0
6767,0.00373862353444565,0.0116089062212268,0.00585254090037779,-0.00314071883622091,0.115485916852776,0,-0.000185421667993069,0,0,0,0,0.000911230305064237,-0.00329744975169888,0.542399198686326,0.00935541341459611,0,-0.0123238390187907,-0.0138622448066599,0.00260078844803502,0.0912536000832915,0.00443339869889314,0,0.00290922588465037,0.0557391468028072,0.00258317527914187,-0.0825694796149037,0.00471554582327371,0
6828,-0.0030408687889576,-0.022558622622455,0.00013966713231639,-0.00467344147909898,0.00610450447857147,0,0.00023177670664154,0,0,0,0,0.000804025330580771,0.00696442439220846,-0.134194851583743,-0.00126665932475589,0,-0.0123238239903003,0.000775450891524088,-0.0059362245410739,-0.333801970613422,-0.00144579423431423,0,0.0118862146628089,0.0156890840662527,-0.0213547999155708,0.0182357511075679,-0.00153064082041965,0
9118,-0.0030408687889576,-0.0229322888335446,-0.000233922521147178,-0.00467344099888578,0.00264408813382033,0,-0.00227676413487643,0,0,0,0,-0.000804025497927796,0.00737772947468329,-0.244392977074313,0.00102592268376611,0,0.0103222674988501,0.000775450949731749,-0.00510743616541731,0.109661131387838,0.000181574891030323,0,-0.013260191612062,0.00911103739053942,-0.0223717194821802,-0.0324421304467251,0.000925738502701279,0
651,-0.00281003204872832,0.0116312021273188,-0.000233922535699094,0.00573710075695999,0.00596247641078662,0,-0.000185421667993069,0,0,0,0,-0.000804026134574087,0.00701256259344518,-0.0428184055526799,0.00678446068195626,0,0.0145209401089232,-0.0016222764752456,-0.00593622419910389,0.480342334631132,0.00079136233398458,0,-0.00845852349448251,-0.0300916592386784,0.102418497917824,-0.00993053721322212,0.00092573871370405,0
6275,0.00373862340347841,0.011413088766858,0.0010757391610241,-0.00394885719288141,0.0124835343376617,0,0.00023177670664154,0,0,0,0,-0.000879067836649483,-0.00707847622106783,-0.0242823685039184,-0.00804166312445886,0,0.0145209402035107,-0.00491687728572288,-0.00593622456653975,0.699861242450424,0.00814084169178386,0,0.00760646699927747,0.0343072956529795,0.171117589248752,0.0154404083441477,-0.00153064078767784,0
362,0.00385404170083348,0.0116312039099284,0.00585253462122637,-0.00314071883622091,0.096461619996262,0,-0.000185421667993069,0,0,0,0,-0.000879069801158039,-0.00204486351503874,0.438731932936207,0.00935541474609636,0,0.0145209404290654,0.00468180419557029,-0.00593622112864978,0.899422679827694,0.00160888485333999,0,0.00290922960266471,0.0549464949508547,0.109936729502806,-0.0346829425616306,0.00471554625983117,0
6302,0.00385404177359305,0.011413090476708,-0.000176975085196318,0.00523978515411727,-0.00686179030890344,0,-0.000185421667993069,0,0,0,0,0.000804025330580771,-0.0168133774641319,0.256391291408363,0.00678446068195626,0,0.014520947024721,0.00364551592065254,-0.00593622280939599,-0.428869308612775,0.0012230663196533,0,0.00290922934073023,-0.058097462177102,-0.0109300733165583,0.021764165678178,0.000925738684600219,0
2684,0.00385404177359305,0.0116089067378198,-0.00023392254661303,-0.00467344147909898,0.0082792175708164,0,-0.000185421667993069,0,0,0,0,-0.00080402573075844,-0.00521518412642763,-0.13394194141074,0.00102592268376611,0,-0.0123238242267689,0.000876579564646818,0.00260078887004056,0.0472119616206328,-0.00477673716159188,0,-0.013260191451991,0.0152117077377625,0.11234112825332,-0.0350201385299442,0.00092573846995947,0
1379,0.00373862340347841,0.0116312017416931,0.000139667161420221,-0.00467344147909898,0.013976640519104,0,0.00023177670664154,0,0,0,0,-0.000879067894857144,0.00721712855010992,-0.170936584810988,-0.00326629015034996,0,-0.0123238241285435,-0.00243130433591432,-0.00593622512315051,0.370047409836843,-0.000432396056567086,0,0.0118862146628089,-0.00754609111754689,-0.0212079908415035,-0.0368716974917334,-0.00153064068945241,0
7037,-0.0030408687889576,-0.0228298490910674,0.000139667139592348,-0.00467344076605514,0.0935684395735734,0,-0.00227676413487643,0,0,0,0,-0.00087906781482161,-0.0303910895381705,-0.340811888669123,0.00359687660238706,0,-0.0095601491520938,0.000775450891524088,-0.0051074362017971,0.347630545591528,0.0148541953822132,0,0.0118862146628089,0.00958841388637666,0.132162759793573,0.00385929787807981,-0.00153064102778444,0
9546,-0.00281003204872832,-0.0225586226515588,-0.000233922550251009,0.00787791740731336,-0.00247182214661734,0,-0.00227676413487643,0,0,0,0,-0.000804025479737902,-0.0238409781086375,-0.240615948419872,0.00102592268376611,0,0.0103222675825236,-0.00162227667897241,-0.00510743612903752,-0.297825504749198,0.00483882528351387,0,-0.013260191612062,0.00958841379906517,-0.0213728075177642,0.0108757704001619,0.000925738480873406,0
7538,-0.0030408687889576,0.0115556699311128,8.27197436592542e-05,-0.00394885704736225,0.00418301398167387,0,0.00023177670664154,0,0,0,0,0.000804025330580771,-0.00100007427681703,0.0724557843823277,0.00678446068195626,0,0.0145209400252497,0.0015319313533837,-0.00593622489031986,0.0464783897878078,0.0190014727704693,0,-0.00251507996290457,0.0554238768236246,-0.0316660600437899,0.0243073876117705,0.000925738633668516,0
9551,-0.0030408687889576,-0.0229076892501325,-0.000233922353800153,-0.00467344147909898,0.0404660529238754,0,0.00023177670664154,0,0,0,0,0.00091122870799154,0.00715054496686207,-0.132889735483332,0.00359687660238706,0,0.0145209401198372,-0.00130542605984374,-0.00593622455562581,-0.0406724058448162,-0.000268672069068998,0,0.0118862146628089,-0.0118451291637029,0.18941793745762,-0.032860519575479,-0.00153064076221199,0
2016,-0.0030408687889576,-0.0229076885589166,0.000139667066832772,0.00787791740731336,-0.00549595600023167,0,-0.00227676413487643,0,0,0,0,-0.000804025450634072,0.0078146186642698,-0.312848948138708,-0.00126665932475589,0,0.0103222675570578,0.000775450891524088,-0.00510743612903752,0.0123874786986562,0.0106943490391131,0,-0.013260191619338,-0.00775028315547388,-0.0255689500481822,0.00555939090554602,-0.00153064082041965,0
6254,-0.0030408687889576,0.0114130894071423,8.27196854515933e-05,-0.00394885714922566,0.00999164731911151,0,-0.000185421667993069,0,0,0,0,-0.000804025497927796,-0.000515046718646772,-0.012640492124774,0.00678446068195626,0,0.0145209400507156,-0.0010967251873808,0.00260078887004056,-0.370132177355117,-0.00336120707652299,0,-0.0084585233926191,-0.0305564727095771,-0.0827857573895017,0.0222735213974374,0.000925738520891173,0
7987,-0.0030408687889576,0.0116089068033034,0.000139667095936602,-0.00467344147909898,0.0234935003281862,0,0.00023177670664154,0,0,0,0,0.00091122870799154,0.00721712838276289,-0.132908238530945,-0.00326629015034996,0,-0.0123238242340449,-0.00185320433956804,0.00260078887004056,0.0749042907336843,-0.00494046083622379,0,-0.0132601915029227,-0.0118451287053176,-0.0176315905264346,-0.0328605196118588,0.000925738520891173,0
4592,-0.0030408687889576,0.0116089068542351,-0.000233922604820691,-0.00467344102798961,0.00103603957541054,0,0.00023177670664154,0,0,0,0,0.000804025330580771,0.0103285078112094,-0.168861908237886,0.00102592268376611,0,-0.0123238243504602,0.000775452048401348,-0.0059362251922721,0.0964842695539119,-0.00232378831060487,0,0.0118862146628089,0.0100232135882834,0.193923552244087,-0.0242792821736657,0.000925738837395329,0
8424,-0.00281003204872832,-0.0228127865339047,0.000139667125040432,0.00787791740731336,0.0274371668638196,0,0.00232311620493419,0,0,0,0,-0.000879067843925441,-0.0209618459120975,-0.236852561884007,0.00359687660238706,0,-0.00956014899566071,-0.00141931463440415,-0.00510743623817689,-0.0853574972097704,-0.00624237033116515,0,-0.013260191612062,0.00921985605964437,0.188904120623192,-0.0915885155991418,0.000925738480873406,0
